"","plot_names","question_type","mean","sd","plot_names.1","question_type.1","sentiment_score","subject"
"7088","sin_rfr_full","sentence",0.0031634276613183,0.490160607397559,"exp_rise_convex","word",0.40526819229126,112
"7089","sin_rfr_partial","sentence",0.0366973088832077,0.492315136404759,"exp_rise_convex","word",-0.583035975694656,113
"7090","sin_frf_full","sentence",-0.179755800497641,0.508102071806706,"exp_rise_convex","word",0.746518015861511,114
"7091","sin_frf_partial","sentence",-0.274120974089574,0.461980228791799,"exp_rise_convex","word",-0.615414530038834,115
"7092","sin_frfr","sentence",0.0729101715148042,0.511638603733308,"exp_rise_convex","word",-0.611679047346115,116
"7093","sin_rfrf","sentence",-0.224662212261913,0.510882787794272,"exp_rise_convex","word",0.365680932998657,117
"7094","logistic_rise","sentence",-0.0184036543883315,0.528494014993636,"exp_rise_convex","word",-0.611679047346115,118
"7095","logistic_fall","sentence",-0.374489830721409,0.398803835967817,"exp_rise_convex","word",0.569373607635498,119
"7096","positive_change_full","sentence",-0.112741923523605,0.485341485024898,"exp_rise_convex","word",0.763096928596497,120
"7097","positive_change_partial","sentence",-0.204233679202718,0.450277665505173,"exp_rise_convex","word",0.660629868507385,121
"7098","negative_change_full","sentence",-0.266437497024142,0.487239232778593,"exp_rise_convex","word",0.447273015975952,122
"7099","negative_change_partial","sentence",-0.0462736231744836,0.501732909423324,"exp_rise_convex","word",0.746518015861511,123
"7100","linear_rise_sharp_fall","sentence",-0.445856848714549,0.396297730754686,"exp_rise_convex","word",0.675250887870789,124
"7101","linear_rise_sharp_fall_exp_rise","sentence",-0.0504073633923443,0.518863675195158,"exp_rise_convex","word",0.664202928543091,125
"7102","linear_rise","word",0.28536364928298,0.469819768572671,"exp_rise_convex","word",0.662921905517578,126
"7103","linear_fall","word",-0.640355368341328,0.337475679048806,"exp_rise_convex","word",0.60629665851593,127
"7104","linear_low","word",-0.623718081127613,0.347507769446827,"exp_rise_convex","word",-0.51970773935318,128
"7105","linear_middle","word",-0.139504583467037,0.502979202761916,"exp_rise_convex","word",0.788616180419922,129
"7106","linear_high","word",0.493013742456742,0.437973548408927,"exp_rise_convex","word",0.767621636390686,130
"7107","exp_rise_convex","word",0.203012814420626,0.52000459927804,"exp_rise_convex","word",0.325093507766724,131
"7108","exp_fall_convex","word",-0.624151676414757,0.328646074391225,"exp_rise_convex","word",-0.274477243423462,132
"7109","exp_rise_concave","word",0.288466101666109,0.499577465660121,"exp_rise_convex","word",0.195154309272766,133
"7110","exp_fall_concave","word",-0.626725853514781,0.342607975151821,"exp_rise_convex","word",0.673485398292542,134
"7111","sin_fr_full","word",-0.201147683443279,0.533680802135815,"exp_rise_convex","word",-0.446761250495911,135
"7112","sin_fr_partial","word",0.0891786952494481,0.538544725153828,"exp_rise_convex","word",0.60629665851593,136
"7113","sin_rf_full","word",-0.433179388489198,0.443559526147244,"exp_rise_convex","word",0.664202928543091,137
"7114","sin_rf_partial","word",-0.583921372001871,0.345976243416959,"exp_rise_convex","word",0.519103050231934,138
"7115","sin_rfr_full","word",-0.360238527554438,0.462260464656667,"exp_rise_convex","word",0.805129051208496,139
"7116","sin_rfr_partial","word",-0.278941003212688,0.530633068071217,"exp_rise_convex","word",-0.59288015961647,140
"7117","sin_frf_full","word",-0.522522181477569,0.381217321610297,"exp_rise_convex","word",0.70619523525238,141
"7118","sin_frf_partial","word",-0.463429058842156,0.410455916931171,"exp_rise_convex","word",0.365680932998657,142
"7119","sin_frfr","word",-0.395940932795542,0.468940590295753,"exp_rise_convex","word",0.664202928543091,143
"7120","sin_rfrf","word",-0.527829751235629,0.353296459271676,"exp_rise_convex","word",0.716241598129272,144
"7121","logistic_rise","word",0.0979851871865605,0.560454148621913,"exp_rise_convex","word",-0.429050266742706,145
"7122","logistic_fall","word",-0.627107820037855,0.296140265246359,"exp_rise_convex","word",-0.774562329053879,146
"7123","positive_change_full","word",-0.236621252919009,0.511979607124353,"exp_rise_convex","word",-0.560960918664932,147
"7124","positive_change_partial","word",-0.306627731531038,0.503519106896508,"exp_rise_convex","word",-0.666727006435394,148
"7125","negative_change_full","word",-0.467557365057665,0.443556770786925,"exp_rise_convex","word",0.742817759513855,149
"7126","negative_change_partial","word",-0.188471886064481,0.544726699676091,"exp_rise_convex","word",-0.591226637363434,150
"7127","linear_rise_sharp_fall","word",-0.615579042549527,0.328228974685906,"exp_rise_convex","word",0.429535150527954,151
"7128","linear_rise_sharp_fall_exp_rise","word",-0.243883597194602,0.549142527164588,"exp_rise_convex","word",0.70619523525238,152
"7129","linear_rise","sentence",0.331391079231687,0.502230032329517,"exp_rise_convex","word",0.246418833732605,153
"7130","linear_fall","sentence",-0.428191805514721,0.401118003818491,"exp_rise_convex","word",0.330838203430176,154
"7131","linear_low","sentence",-0.587170343743552,0.30327305703483,"exp_rise_convex","word",0.569373607635498,155
"7132","linear_middle","sentence",0.0990127240299085,0.560543242407224,"exp_rise_convex","word",0.365680932998657,156
"7133","linear_high","sentence",0.58895254155638,0.379197317671624,"exp_rise_convex","word",0.246418833732605,157
"7134","exp_rise_convex","sentence",0.223596689761232,0.498371097830314,"exp_rise_convex","word",0.358225703239441,158
"7135","exp_fall_convex","sentence",-0.349375127447308,0.430381138548467,"exp_rise_convex","word",-0.831697717308998,159
"7136","exp_rise_concave","sentence",0.264105236448279,0.502758690705342,"exp_rise_convex","word",0.664202928543091,160
"7137","exp_fall_concave","sentence",-0.330817140365412,0.425923000200464,"exp_rise_convex","word",0.366658687591553,161
"7138","sin_fr_full","sentence",-0.115939025621895,0.471039741092486,"exp_rise_convex","word",0.675250887870789,162
"7139","sin_fr_partial","sentence",-0.0068834529967483,0.480290444630396,"exp_rise_convex","word",-0.171040296554565,163
"7140","sin_rf_full","sentence",-0.284312120544801,0.491618594682243,"exp_rise_convex","word",0.675250887870789,164
"7141","sin_rf_partial","sentence",-0.279082755635091,0.452768642285177,"exp_rise_convex","word",0.447273015975952,165
"7142","sin_rfr_full","sentence",0.0031634276613183,0.490160607397559,"exp_rise_convex","word",0.447273015975952,166
"7143","sin_rfr_partial","sentence",0.0366973088832077,0.492315136404759,"exp_rise_convex","word",0.664202928543091,167
"7144","sin_frf_full","sentence",-0.179755800497641,0.508102071806706,"exp_rise_convex","word",0.675250887870789,168
"7145","sin_frf_partial","sentence",-0.274120974089574,0.461980228791799,"exp_rise_convex","word",0.489366769790649,169
"7146","sin_frfr","sentence",0.0729101715148042,0.511638603733308,"exp_rise_convex","word",0.569373607635498,170
"7147","sin_rfrf","sentence",-0.224662212261913,0.510882787794272,"exp_rise_convex","word",0.710372924804688,171
"7148","logistic_rise","sentence",-0.0184036543883315,0.528494014993636,"exp_rise_convex","word",-0.824439138174057,172
"7149","logistic_fall","sentence",-0.374489830721409,0.398803835967817,"exp_rise_convex","word",-0.798230990767479,173
"7150","positive_change_full","sentence",-0.112741923523605,0.485341485024898,"exp_rise_convex","word",0.664202928543091,174
"7151","positive_change_partial","sentence",-0.204233679202718,0.450277665505173,"exp_rise_convex","word",-0.0430810451507568,175
"7152","negative_change_full","sentence",-0.266437497024142,0.487239232778593,"exp_rise_convex","word",-0.157141268253326,176
"7153","negative_change_partial","sentence",-0.0462736231744836,0.501732909423324,"exp_rise_convex","word",0.286933898925781,177
"7154","linear_rise_sharp_fall","sentence",-0.445856848714549,0.396297730754686,"exp_rise_convex","word",0.188135266304016,178
"7155","linear_rise_sharp_fall_exp_rise","sentence",-0.0504073633923443,0.518863675195158,"exp_rise_convex","word",-0.607081085443497,179
"7156","linear_rise","word",0.28536364928298,0.469819768572671,"exp_rise_convex","word",0.365680932998657,180
"7157","linear_fall","word",-0.640355368341328,0.337475679048806,"exp_rise_convex","word",0.664202928543091,181
"7158","linear_low","word",-0.623718081127613,0.347507769446827,"exp_rise_convex","word",0.246418833732605,182
"7159","linear_middle","word",-0.139504583467037,0.502979202761916,"exp_rise_convex","word",0.517738342285156,183
"7160","linear_high","word",0.493013742456742,0.437973548408927,"exp_rise_convex","word",0.517738342285156,184
"7161","exp_rise_convex","word",0.203012814420626,0.52000459927804,"exp_rise_convex","word",-0.251452386379242,185
"7162","exp_fall_convex","word",-0.624151676414757,0.328646074391225,"exp_rise_convex","word",-0.812231302261353,186
"7163","exp_rise_concave","word",0.288466101666109,0.499577465660121,"exp_rise_convex","word",0.429535150527954,187
"7164","exp_fall_concave","word",-0.626725853514781,0.342607975151821,"exp_rise_convex","word",0.47876763343811,188
"7165","sin_fr_full","word",-0.201147683443279,0.533680802135815,"exp_rise_convex","word",-0.572907119989395,189
"7166","sin_fr_partial","word",0.0891786952494481,0.538544725153828,"exp_rise_convex","word",0.429535150527954,190
"7167","sin_rf_full","word",-0.433179388489198,0.443559526147244,"exp_rise_convex","word",0.664202928543091,191
"7168","sin_rf_partial","word",-0.583921372001871,0.345976243416959,"exp_rise_convex","word",0.519103050231934,192
"7169","sin_rfr_full","word",-0.360238527554438,0.462260464656667,"exp_rise_convex","word",0.664202928543091,193
"7170","sin_rfr_partial","word",-0.278941003212688,0.530633068071217,"exp_rise_convex","word",-0.6385458111763,194
"7171","sin_frf_full","word",-0.522522181477569,0.381217321610297,"exp_rise_convex","word",0.664202928543091,195
"7172","sin_frf_partial","word",-0.463429058842156,0.410455916931171,"exp_rise_convex","word",-0.243732094764709,196
"7173","sin_frfr","word",-0.395940932795542,0.468940590295753,"exp_rise_convex","word",0.455772042274475,197
"7174","sin_rfrf","word",-0.527829751235629,0.353296459271676,"exp_rise_convex","word",-0.666727006435394,198
"7175","logistic_rise","word",0.0979851871865605,0.560454148621913,"exp_rise_convex","word",0.640390634536743,199
"7176","logistic_fall","word",-0.627107820037855,0.296140265246359,"exp_rise_convex","word",-0.0745089650154114,200
"7177","positive_change_full","word",-0.236621252919009,0.511979607124353,"exp_rise_convex","word",0.447273015975952,201
"7178","positive_change_partial","word",-0.306627731531038,0.503519106896508,"exp_rise_convex","word",0.246418833732605,202
"7179","negative_change_full","word",-0.467557365057665,0.443556770786925,"exp_rise_convex","word",0.48602294921875,203
"7180","negative_change_partial","word",-0.188471886064481,0.544726699676091,"exp_rise_convex","word",0.447273015975952,204
"7181","linear_rise_sharp_fall","word",-0.615579042549527,0.328228974685906,"exp_rise_convex","word",-0.752675086259842,205
"7182","linear_rise_sharp_fall_exp_rise","word",-0.243883597194602,0.549142527164588,"exp_rise_convex","word",0.664202928543091,206
"7183","linear_rise","sentence",0.331391079231687,0.502230032329517,"exp_rise_convex","word",0.707227110862732,207
"7184","linear_fall","sentence",-0.428191805514721,0.401118003818491,"exp_rise_convex","word",0.70619523525238,208
"7185","linear_low","sentence",-0.587170343743552,0.30327305703483,"exp_rise_convex","word",0.726693511009216,209
"7186","linear_middle","sentence",0.0990127240299085,0.560543242407224,"exp_rise_convex","word",0.40526819229126,210
"7187","linear_high","sentence",0.58895254155638,0.379197317671624,"exp_rise_convex","word",0.781940937042236,211
"7188","exp_rise_convex","sentence",0.223596689761232,0.498371097830314,"exp_rise_convex","word",0.447273015975952,212
"7189","exp_fall_convex","sentence",-0.349375127447308,0.430381138548467,"exp_rise_convex","word",-0.14861673116684,213
"7190","exp_rise_concave","sentence",0.264105236448279,0.502758690705342,"exp_rise_convex","word",-0.531803667545319,214
"7191","exp_fall_concave","sentence",-0.330817140365412,0.425923000200464,"exp_rise_convex","word",0.411821722984314,215
"7192","sin_fr_full","sentence",-0.115939025621895,0.471039741092486,"exp_rise_convex","word",-0.445166707038879,216
"7193","sin_fr_partial","sentence",-0.0068834529967483,0.480290444630396,"exp_rise_convex","word",0.664202928543091,217
"7194","sin_rf_full","sentence",-0.284312120544801,0.491618594682243,"exp_rise_convex","word",-0.815364241600037,218
"7195","sin_rf_partial","sentence",-0.279082755635091,0.452768642285177,"exp_fall_convex","word",-0.0635147094726562,1
"7196","sin_rfr_full","sentence",0.0031634276613183,0.490160607397559,"exp_fall_convex","word",-0.796918228268623,2
"7197","sin_rfr_partial","sentence",0.0366973088832077,0.492315136404759,"exp_fall_convex","word",-0.75335319340229,3
"7198","sin_frf_full","sentence",-0.179755800497641,0.508102071806706,"exp_fall_convex","word",-0.770108759403229,4
"7199","sin_frf_partial","sentence",-0.274120974089574,0.461980228791799,"exp_fall_convex","word",-0.364022672176361,5
"7200","sin_frfr","sentence",0.0729101715148042,0.511638603733308,"exp_fall_convex","word",-0.817949458956718,6
"7201","sin_rfrf","sentence",-0.224662212261913,0.510882787794272,"exp_fall_convex","word",-0.642202138900757,7
"7202","logistic_rise","sentence",-0.0184036543883315,0.528494014993636,"exp_fall_convex","word",-0.784268140792847,8
"7203","logistic_fall","sentence",-0.374489830721409,0.398803835967817,"exp_fall_convex","word",-0.656316161155701,9
"7204","positive_change_full","sentence",-0.112741923523605,0.485341485024898,"exp_fall_convex","word",-0.763855904340744,10
"7205","positive_change_partial","sentence",-0.204233679202718,0.450277665505173,"exp_fall_convex","word",-0.473215401172638,11
"7206","negative_change_full","sentence",-0.266437497024142,0.487239232778593,"exp_fall_convex","word",-0.677751153707504,12
"7207","negative_change_partial","sentence",-0.0462736231744836,0.501732909423324,"exp_fall_convex","word",-0.800098866224289,13
"7208","linear_rise_sharp_fall","sentence",-0.445856848714549,0.396297730754686,"exp_fall_convex","word",-0.465942203998566,14
"7209","linear_rise_sharp_fall_exp_rise","sentence",-0.0504073633923443,0.518863675195158,"exp_fall_convex","word",-0.760498642921448,15
"7210","linear_rise","word",0.28536364928298,0.469819768572671,"exp_fall_convex","word",-0.802764624357224,16
"7211","linear_fall","word",-0.640355368341328,0.337475679048806,"exp_fall_convex","word",-0.795844867825508,17
"7212","linear_low","word",-0.623718081127613,0.347507769446827,"exp_fall_convex","word",-0.800098866224289,18
"7213","linear_middle","word",-0.139504583467037,0.502979202761916,"exp_fall_convex","word",-0.520532935857773,19
"7214","linear_high","word",0.493013742456742,0.437973548408927,"exp_fall_convex","word",0.664202928543091,20
"7215","exp_rise_convex","word",0.203012814420626,0.52000459927804,"exp_fall_convex","word",-0.642202138900757,21
"7216","exp_fall_convex","word",-0.624151676414757,0.328646074391225,"exp_fall_convex","word",-0.692297875881195,22
"7217","exp_rise_concave","word",0.288466101666109,0.499577465660121,"exp_fall_convex","word",-0.766636699438095,23
"7218","exp_fall_concave","word",-0.626725853514781,0.342607975151821,"exp_fall_convex","word",0.178591370582581,24
"7219","sin_fr_full","word",-0.201147683443279,0.533680802135815,"exp_fall_convex","word",-0.448685348033905,25
"7220","sin_fr_partial","word",0.0891786952494481,0.538544725153828,"exp_fall_convex","word",-0.78003790974617,26
"7221","sin_rf_full","word",-0.433179388489198,0.443559526147244,"exp_fall_convex","word",-0.6385458111763,27
"7222","sin_rf_partial","word",-0.583921372001871,0.345976243416959,"exp_fall_convex","word",0.663328528404236,28
"7223","sin_rfr_full","word",-0.360238527554438,0.462260464656667,"exp_fall_convex","word",-0.766342207789421,29
"7224","sin_rfr_partial","word",-0.278941003212688,0.530633068071217,"exp_fall_convex","word",0.178591370582581,30
"7225","sin_frf_full","word",-0.522522181477569,0.381217321610297,"exp_fall_convex","word",-0.76956869661808,31
"7226","sin_frf_partial","word",-0.463429058842156,0.410455916931171,"exp_fall_convex","word",-0.0606751441955566,32
"7227","sin_frfr","word",-0.395940932795542,0.468940590295753,"exp_fall_convex","word",-0.6385458111763,33
"7228","sin_rfrf","word",-0.527829751235629,0.353296459271676,"exp_fall_convex","word",-0.763855904340744,34
"7229","logistic_rise","word",0.0979851871865605,0.560454148621913,"exp_fall_convex","word",-0.802764624357224,35
"7230","logistic_fall","word",-0.627107820037855,0.296140265246359,"exp_fall_convex","word",-0.810415476560593,36
"7231","positive_change_full","word",-0.236621252919009,0.511979607124353,"exp_fall_convex","word",-0.793813392519951,37
"7232","positive_change_partial","word",-0.306627731531038,0.503519106896508,"exp_fall_convex","word",-0.800098866224289,38
"7233","negative_change_full","word",-0.467557365057665,0.443556770786925,"exp_fall_convex","word",-0.800098866224289,39
"7234","negative_change_partial","word",-0.188471886064481,0.544726699676091,"exp_fall_convex","word",-0.783836841583252,40
"7235","linear_rise_sharp_fall","word",-0.615579042549527,0.328228974685906,"exp_fall_convex","word",-0.827728286385536,41
"7236","linear_rise_sharp_fall_exp_rise","word",-0.243883597194602,0.549142527164588,"exp_fall_convex","word",-0.817949458956718,42
"7237","linear_rise","sentence",0.331391079231687,0.502230032329517,"exp_fall_convex","word",-0.692297875881195,43
"7238","linear_fall","sentence",-0.428191805514721,0.401118003818491,"exp_fall_convex","word",-0.756142899394035,44
"7239","linear_low","sentence",-0.587170343743552,0.30327305703483,"exp_fall_convex","word",-0.763855904340744,45
"7240","linear_middle","sentence",0.0990127240299085,0.560543242407224,"exp_fall_convex","word",0.70619523525238,46
"7241","linear_high","sentence",0.58895254155638,0.379197317671624,"exp_fall_convex","word",-0.751443237066269,47
"7242","exp_rise_convex","sentence",0.223596689761232,0.498371097830314,"exp_fall_convex","word",-0.740360110998154,48
"7243","exp_fall_convex","sentence",-0.349375127447308,0.430381138548467,"exp_fall_convex","word",-0.739701330661774,49
"7244","exp_rise_concave","sentence",0.264105236448279,0.502758690705342,"exp_fall_convex","word",-0.737195461988449,50
"7245","exp_fall_concave","sentence",-0.330817140365412,0.425923000200464,"exp_fall_convex","word",-0.800098866224289,51
"7246","sin_fr_full","sentence",-0.115939025621895,0.471039741092486,"exp_fall_convex","word",-0.800098866224289,52
"7247","sin_fr_partial","sentence",-0.0068834529967483,0.480290444630396,"exp_fall_convex","word",-0.692297875881195,53
"7248","sin_rf_full","sentence",-0.284312120544801,0.491618594682243,"exp_fall_convex","word",-0.827728286385536,54
"7249","sin_rf_partial","sentence",-0.279082755635091,0.452768642285177,"exp_fall_convex","word",-0.180380582809448,55
"7250","sin_rfr_full","sentence",0.0031634276613183,0.490160607397559,"exp_fall_convex","word",-0.540146261453629,56
"7251","sin_rfr_partial","sentence",0.0366973088832077,0.492315136404759,"exp_fall_convex","word",-0.799278080463409,57
"7252","sin_frf_full","sentence",-0.179755800497641,0.508102071806706,"exp_fall_convex","word",-0.802764624357224,58
"7253","sin_frf_partial","sentence",-0.274120974089574,0.461980228791799,"exp_fall_convex","word",-0.800098866224289,59
"7254","sin_frfr","sentence",0.0729101715148042,0.511638603733308,"exp_fall_convex","word",-0.817949458956718,60
"7255","sin_rfrf","sentence",-0.224662212261913,0.510882787794272,"exp_fall_convex","word",-0.812560245394707,61
"7256","logistic_rise","sentence",-0.0184036543883315,0.528494014993636,"exp_fall_convex","word",-0.800098866224289,62
"7257","logistic_fall","sentence",-0.374489830721409,0.398803835967817,"exp_fall_convex","word",-0.6385458111763,63
"7258","positive_change_full","sentence",-0.112741923523605,0.485341485024898,"exp_fall_convex","word",-0.763855904340744,64
"7259","positive_change_partial","sentence",-0.204233679202718,0.450277665505173,"exp_fall_convex","word",-0.274477243423462,65
"7260","negative_change_full","sentence",-0.266437497024142,0.487239232778593,"exp_fall_convex","word",-0.6385458111763,66
"7261","negative_change_partial","sentence",-0.0462736231744836,0.501732909423324,"exp_fall_convex","word",-0.743169099092484,67
"7262","linear_rise_sharp_fall","sentence",-0.445856848714549,0.396297730754686,"exp_fall_convex","word",-0.790106594562531,68
"7263","linear_rise_sharp_fall_exp_rise","sentence",-0.0504073633923443,0.518863675195158,"exp_fall_convex","word",-0.800786420702934,69
"7264","linear_rise","word",0.28536364928298,0.469819768572671,"exp_fall_convex","word",-0.6385458111763,70
"7265","linear_fall","word",-0.640355368341328,0.337475679048806,"exp_fall_convex","word",-0.837783962488174,71
"7266","linear_low","word",-0.623718081127613,0.347507769446827,"exp_fall_convex","word",-0.800098866224289,72
"7267","linear_middle","word",-0.139504583467037,0.502979202761916,"exp_fall_convex","word",-0.51634618639946,73
"7268","linear_high","word",0.493013742456742,0.437973548408927,"exp_fall_convex","word",-0.811207756400108,74
"7269","exp_rise_convex","word",0.203012814420626,0.52000459927804,"exp_fall_convex","word",-0.810415476560593,75
"7270","exp_fall_convex","word",-0.624151676414757,0.328646074391225,"exp_fall_convex","word",-0.763855904340744,76
"7271","exp_rise_concave","word",0.288466101666109,0.499577465660121,"exp_fall_convex","word",-0.811207756400108,77
"7272","exp_fall_concave","word",-0.626725853514781,0.342607975151821,"exp_fall_convex","word",-0.311318218708038,78
"7273","sin_fr_full","word",-0.201147683443279,0.533680802135815,"exp_fall_convex","word",-0.38617080450058,79
"7274","sin_fr_partial","word",0.0891786952494481,0.538544725153828,"exp_fall_convex","word",-0.802764624357224,80
"7275","sin_rf_full","word",-0.433179388489198,0.443559526147244,"exp_fall_convex","word",-0.770108759403229,81
"7276","sin_rf_partial","word",-0.583921372001871,0.345976243416959,"exp_fall_convex","word",-0.763855904340744,82
"7277","sin_rfr_full","word",-0.360238527554438,0.462260464656667,"exp_fall_convex","word",-0.781182378530502,83
"7278","sin_rfr_partial","word",-0.278941003212688,0.530633068071217,"exp_fall_convex","word",-0.641226887702942,84
"7279","sin_frf_full","word",-0.522522181477569,0.381217321610297,"exp_fall_convex","word",-0.823151022195816,85
"7280","sin_frf_partial","word",-0.463429058842156,0.410455916931171,"exp_fall_convex","word",-0.815364241600037,86
"7281","sin_frfr","word",-0.395940932795542,0.468940590295753,"exp_fall_convex","word",-0.795844867825508,87
"7282","sin_rfrf","word",-0.527829751235629,0.353296459271676,"exp_fall_convex","word",-0.692297875881195,88
"7283","logistic_rise","word",0.0979851871865605,0.560454148621913,"exp_fall_convex","word",-0.520532935857773,89
"7284","logistic_fall","word",-0.627107820037855,0.296140265246359,"exp_fall_convex","word",-0.790304988622665,90
"7285","positive_change_full","word",-0.236621252919009,0.511979607124353,"exp_fall_convex","word",-0.183929860591888,91
"7286","positive_change_partial","word",-0.306627731531038,0.503519106896508,"exp_fall_convex","word",-0.791433125734329,92
"7287","negative_change_full","word",-0.467557365057665,0.443556770786925,"exp_fall_convex","word",-0.770108759403229,93
"7288","negative_change_partial","word",-0.188471886064481,0.544726699676091,"exp_fall_convex","word",-0.7435462474823,94
"7289","linear_rise_sharp_fall","word",-0.615579042549527,0.328228974685906,"exp_fall_convex","word",-0.734584122896194,95
"7290","linear_rise_sharp_fall_exp_rise","word",-0.243883597194602,0.549142527164588,"exp_fall_convex","word",-0.800098866224289,96
"7291","linear_rise","sentence",0.331391079231687,0.502230032329517,"exp_fall_convex","word",-0.740031123161316,97
"7292","linear_fall","sentence",-0.428191805514721,0.401118003818491,"exp_fall_convex","word",-0.817492663860321,98
"7293","linear_low","sentence",-0.587170343743552,0.30327305703483,"exp_fall_convex","word",-0.666727006435394,99
"7294","linear_middle","sentence",0.0990127240299085,0.560543242407224,"exp_fall_convex","word",-0.80309034883976,100
"7295","linear_high","sentence",0.58895254155638,0.379197317671624,"exp_fall_convex","word",-0.800545945763588,101
"7296","exp_rise_convex","sentence",0.223596689761232,0.498371097830314,"exp_fall_convex","word",-0.818961650133133,102
"7297","exp_fall_convex","sentence",-0.349375127447308,0.430381138548467,"exp_fall_convex","word",-0.520532935857773,103
"7298","exp_rise_concave","sentence",0.264105236448279,0.502758690705342,"exp_fall_convex","word",-0.800098866224289,104
"7299","exp_fall_concave","sentence",-0.330817140365412,0.425923000200464,"exp_fall_convex","word",-0.382195115089417,105
"7300","sin_fr_full","sentence",-0.115939025621895,0.471039741092486,"exp_fall_convex","word",-0.784103602170944,106
"7301","sin_fr_partial","sentence",-0.0068834529967483,0.480290444630396,"exp_fall_convex","word",-0.811207756400108,107
"7302","sin_rf_full","sentence",-0.284312120544801,0.491618594682243,"exp_fall_convex","word",-0.788562431931496,108
"7303","sin_rf_partial","sentence",-0.279082755635091,0.452768642285177,"exp_fall_convex","word",-0.756142899394035,109
"7304","sin_rfr_full","sentence",0.0031634276613183,0.490160607397559,"exp_fall_convex","word",-0.800098866224289,110
"7305","sin_rfr_partial","sentence",0.0366973088832077,0.492315136404759,"exp_fall_convex","word",-0.793813392519951,111
"7306","sin_frf_full","sentence",-0.179755800497641,0.508102071806706,"exp_fall_convex","word",-0.80050952732563,112
"7307","sin_frf_partial","sentence",-0.274120974089574,0.461980228791799,"exp_fall_convex","word",-0.520532935857773,113
"7308","sin_frfr","sentence",0.0729101715148042,0.511638603733308,"exp_fall_convex","word",-0.756142899394035,114
"7309","sin_rfrf","sentence",-0.224662212261913,0.510882787794272,"exp_fall_convex","word",-0.766342207789421,115
"7310","logistic_rise","sentence",-0.0184036543883315,0.528494014993636,"exp_fall_convex","word",-0.0672197937965393,116
"7311","logistic_fall","sentence",-0.374489830721409,0.398803835967817,"exp_fall_convex","word",-0.692297875881195,117
"7312","positive_change_full","sentence",-0.112741923523605,0.485341485024898,"exp_fall_convex","word",-0.81520140171051,118
"7313","positive_change_partial","sentence",-0.204233679202718,0.450277665505173,"exp_fall_convex","word",-0.6385458111763,119
"7314","negative_change_full","sentence",-0.266437497024142,0.487239232778593,"exp_fall_convex","word",-0.740360110998154,120
"7315","negative_change_partial","sentence",-0.0462736231744836,0.501732909423324,"exp_fall_convex","word",-0.789868146181107,121
"7316","linear_rise_sharp_fall","sentence",-0.445856848714549,0.396297730754686,"exp_fall_convex","word",-0.78003790974617,122
"7317","linear_rise_sharp_fall_exp_rise","sentence",-0.0504073633923443,0.518863675195158,"exp_fall_convex","word",-0.13082617521286,123
"7318","linear_rise","word",0.28536364928298,0.469819768572671,"exp_fall_convex","word",-0.763855904340744,124
"7319","linear_fall","word",-0.640355368341328,0.337475679048806,"exp_fall_convex","word",-0.800098866224289,125
"7320","linear_low","word",-0.623718081127613,0.347507769446827,"exp_fall_convex","word",-0.536384075880051,126
"7321","linear_middle","word",-0.139504583467037,0.502979202761916,"exp_fall_convex","word",-0.800098866224289,127
"7322","linear_high","word",0.493013742456742,0.437973548408927,"exp_fall_convex","word",-0.766342207789421,128
"7323","exp_rise_convex","word",0.203012814420626,0.52000459927804,"exp_fall_convex","word",-0.800098866224289,129
"7324","exp_fall_convex","word",-0.624151676414757,0.328646074391225,"exp_fall_convex","word",-0.818902403116226,130
"7325","exp_rise_concave","word",0.288466101666109,0.499577465660121,"exp_fall_convex","word",-0.760498642921448,131
"7326","exp_fall_concave","word",-0.626725853514781,0.342607975151821,"exp_fall_convex","word",-0.77412585914135,132
"7327","sin_fr_full","word",-0.201147683443279,0.533680802135815,"exp_fall_convex","word",-0.811207756400108,133
"7328","sin_fr_partial","word",0.0891786952494481,0.538544725153828,"exp_fall_convex","word",-0.520532935857773,134
"7329","sin_rf_full","word",-0.433179388489198,0.443559526147244,"exp_fall_convex","word",-0.784268140792847,135
"7330","sin_rf_partial","word",-0.583921372001871,0.345976243416959,"exp_fall_convex","word",-0.757110685110092,136
"7331","sin_rfr_full","word",-0.360238527554438,0.462260464656667,"exp_fall_convex","word",-0.763855904340744,137
"7332","sin_rfr_partial","word",-0.278941003212688,0.530633068071217,"exp_fall_convex","word",-0.826974853873253,138
"7333","sin_frf_full","word",-0.522522181477569,0.381217321610297,"exp_fall_convex","word",-0.802764624357224,139
"7334","sin_frf_partial","word",-0.463429058842156,0.410455916931171,"exp_fall_convex","word",0.539457559585571,140
"7335","sin_frfr","word",-0.395940932795542,0.468940590295753,"exp_fall_convex","word",-0.6385458111763,141
"7336","sin_rfrf","word",-0.527829751235629,0.353296459271676,"exp_fall_convex","word",-0.740360110998154,142
"7337","logistic_rise","word",0.0979851871865605,0.560454148621913,"exp_fall_convex","word",0.787449598312378,143
"7338","logistic_fall","word",-0.627107820037855,0.296140265246359,"exp_fall_convex","word",-0.812560245394707,144
"7339","positive_change_full","word",-0.236621252919009,0.511979607124353,"exp_fall_convex","word",-0.817949458956718,145
"7340","positive_change_partial","word",-0.306627731531038,0.503519106896508,"exp_fall_convex","word",-0.48485267162323,146
"7341","negative_change_full","word",-0.467557365057665,0.443556770786925,"exp_fall_convex","word",-0.729414105415344,147
